eco,name,urlName,pgn,mdx
D45,"Semi-Slav Defense: Stoltz Variation, Center Variation",semi-slav-defense-stoltz-variation-center-variation,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. e3 Nbd7 6. Qc2 Bd6 7. e4,
D45,"Semi-Slav Defense: Stoltz Variation, Center Variation, Mikhalchishin Line",semi-slav-defense-stoltz-variation-center-variation-mikhalchishin-line,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. e3 Nbd7 6. Qc2 Bd6 7. e4 dxe4 8. Nxe4 Nxe4 9. Qxe4 e5 10. dxe5,
D45,"Semi-Slav Defense: Stoltz Variation, Shabalov Attack",semi-slav-defense-stoltz-variation-shabalov-attack,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. e3 Nbd7 6. Qc2 Bd6 7. g4,
D45,Semi-Slav Defense: Stonewall Defense,semi-slav-defense-stonewall-defense,1. d4 d5 2. Nf3 Nf6 3. c4 c6 4. Nc3 e6 5. e3 Ne4 6. Bd3 f5,
D46,Semi-Slav Defense: Bogoljubow Variation,semi-slav-defense-bogoljubow-variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 Be7,
D46,Semi-Slav Defense: Chigorin Defense,semi-slav-defense-chigorin-defense,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 Bd6,
D46,Semi-Slav Defense: Chigorin Defense,semi-slav-defense-chigorin-defense,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 Bd6 7. Qc2,
D46,Semi-Slav Defense: Chigorin Defense,semi-slav-defense-chigorin-defense,1. d4 d5 2. c4 c6 3. Nf3 e6 4. e3 Nf6 5. Nc3 Bd6 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 Nbd7 9. O-O O-O 10. Qc2,
D46,Semi-Slav Defense: Chigorin Defense,semi-slav-defense-chigorin-defense,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 Bd6 9. O-O Bb7 10. a3 O-O 11. Qc2,
D46,Semi-Slav Defense: Main Line,semi-slav-defense-main-line,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3,
D46,Semi-Slav Defense: Main Line,semi-slav-defense-main-line,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Qc2 b6 7. b3 Bb7 8. Bd3 Be7 9. O-O O-O 10. Bb2,
D46,Semi-Slav Defense: Romih Variation,semi-slav-defense-romih-variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 Bb4,
D47,Semi-Slav Defense: Meran Variation,semi-slav-defense-meran-variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5,
D47,"Semi-Slav Defense: Meran Variation, Lundin Variation",semi-slav-defense-meran-variation-lundin-variation,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 b4,
D47,"Semi-Slav Defense: Meran Variation, Wade Variation",semi-slav-defense-meran-variation-wade-variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 Bb7,
D47,"Semi-Slav Defense: Meran Variation, Wade Variation, Kaidanov Gambit",semi-slav-defense-meran-variation-wade-variation-kaidanov-gambit,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 Bb7 9. e4 b4 10. Na4 c5 11. e5 Nd5 12. O-O cxd4 13. Nxd4,
D47,"Semi-Slav Defense: Meran Variation, Wade Variation, Larsen Variation",semi-slav-defense-meran-variation-wade-variation-larsen-variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 Bb7 9. e4 b4 10. Na4 c5 11. e5 Nd5,
D47,Semi-Slav Defense: Semi-Meran Variation,semi-slav-defense-semi-meran-variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4,
D48,Semi-Slav Defense: Meran Variation,semi-slav-defense-meran-variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6,
D48,Semi-Slav Defense: Meran Variation,semi-slav-defense-meran-variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5,
D48,"Semi-Slav Defense: Meran Variation, Old Variation",semi-slav-defense-meran-variation-old-variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5,
D48,"Semi-Slav Defense: Meran Variation, Pirc Variation",semi-slav-defense-meran-variation-pirc-variation,1. d4 d5 2. c4 e6 3. Nc3 c6 4. e3 Nf6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 b4,
D48,"Semi-Slav Defense: Meran Variation, Reynolds' Variation",semi-slav-defense-meran-variation-reynolds-variation,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. d5,
D49,"Semi-Slav Defense: Meran Variation, Blumenfeld Variation",semi-slav-defense-meran-variation-blumenfeld-variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5,
D49,"Semi-Slav Defense: Meran Variation, Rabinovich Variation",semi-slav-defense-meran-variation-rabinovich-variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5 Ng4,
D49,"Semi-Slav Defense: Meran Variation, Rellstab Attack",semi-slav-defense-meran-variation-rellstab-attack,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. Nf3 e6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5 Nxe5 12. Nxe5 axb5 13. O-O Qd5 14. Qe2 Ba6 15. Bg5,
D49,"Semi-Slav Defense: Meran Variation, Sozin Variation",semi-slav-defense-meran-variation-sozin-variation,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5 Nxe5,
D49,"Semi-Slav Defense: Meran Variation, Sozin Variation",semi-slav-defense-meran-variation-sozin-variation,1. d4 d5 2. Nf3 Nf6 3. c4 c6 4. Nc3 e6 5. e3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5 Nxe5 12. Nxe5 axb5 13. O-O,
D49,"Semi-Slav Defense: Meran Variation, Stahlberg Variation",semi-slav-defense-meran-variation-stahlberg-variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 a6 9. e4 c5 10. e5 cxd4 11. Nxb5 Nxe5 12. Nxe5 axb5 13. Qf3,
D50,Queen's Gambit Declined: Been-Koomen Variation,queens-gambit-declined-been-koomen-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 c5,
D50,Queen's Gambit Declined: Modern Variation,queens-gambit-declined-modern-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5,
D50,Queen's Gambit Declined: Pseudo-Tarrasch Variation,queens-gambit-declined-pseudo-tarrasch-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 c5 5. cxd5,
D50,"Queen's Gambit Declined: Pseudo-Tarrasch Variation, Canal Variation",queens-gambit-declined-pseudo-tarrasch-variation-canal-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 c5 5. cxd5 Qb6,
D50,"Queen's Gambit Declined: Pseudo-Tarrasch Variation, Primitive Pillsbury Variation",queens-gambit-declined-pseudo-tarrasch-variation-primitive-pillsbury-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 c5 5. Nf3 cxd4 6. Qxd4,
D50,"Queen's Gambit Declined: Semi-Tarrasch Defense, Krause Variation",queens-gambit-declined-semi-tarrasch-defense-krause-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 c5 5. Nf3 cxd4 6. Nxd4 e5 7. Ndb5 a6 8. Qa4,
D51,Queen's Gambit Declined: Alekhine Variation,queens-gambit-declined-alekhine-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. Nf3 c6 6. e4,
D51,"Queen's Gambit Declined: Capablanca Variation, Anti-Cambridge Springs Variation",queens-gambit-declined-capablanca-variation-anti-cambridge-springs-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6 6. a3,
D51,Queen's Gambit Declined: Manhattan Variation,queens-gambit-declined-manhattan-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 Bb4,
D51,"Queen's Gambit Declined: Modern Variation, Knight Defense",queens-gambit-declined-modern-variation-knight-defense,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7,
D51,"Queen's Gambit Declined: Modern Variation, Knight Defense",queens-gambit-declined-modern-variation-knight-defense,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3,
D51,"Queen's Gambit Declined: Modern Variation, Knight Defense",queens-gambit-declined-modern-variation-knight-defense,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6,
D51,Queen's Gambit Declined: Rochlin Variation,queens-gambit-declined-rochlin-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. Nf3 c6 6. Rc1 Qa5 7. Bd2,
D52,Queen's Gambit Declined,queens-gambit-declined,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. Bg5 Nbd7 6. e3,
D52,Queen's Gambit Declined: Cambridge Springs Defense,queens-gambit-declined-cambridge-springs-defense,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. Bg5 Nbd7 6. e3 Qa5,
D52,Queen's Gambit Declined: Cambridge Springs Defense,queens-gambit-declined-cambridge-springs-defense,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. Bg5 Nbd7 6. e3 Qa5 7. cxd5,
D52,"Queen's Gambit Declined: Cambridge Springs Defense, Argentine Variation",queens-gambit-declined-cambridge-springs-defense-argentine-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6 6. Nf3 Qa5 7. Nd2 Bb4 8. Qc2 O-O 9. Bh4,
D52,"Queen's Gambit Declined: Cambridge Springs Defense, Bogoljubow Variation",queens-gambit-declined-cambridge-springs-defense-bogoljubow-variation,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. Bg5 Nbd7 6. e3 Qa5 7. Nd2 Bb4 8. Qc2,
D52,"Queen's Gambit Declined: Cambridge Springs Defense, Capablanca Variation",queens-gambit-declined-cambridge-springs-defense-capablanca-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6 6. Nf3 Qa5 7. Bxf6,
D52,"Queen's Gambit Declined: Cambridge Springs Defense, Rubinstein Variation",queens-gambit-declined-cambridge-springs-defense-rubinstein-variation,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. Bg5 Nbd7 6. e3 Qa5 7. Nd2 dxc4,
D52,"Queen's Gambit Declined: Cambridge Springs Defense, Yugoslav Variation",queens-gambit-declined-cambridge-springs-defense-yugoslav-variation,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. Bg5 Nbd7 6. e3 Qa5 7. cxd5 Nxd5,
D53,Queen's Gambit Declined,queens-gambit-declined,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7,
D53,Queen's Gambit Declined: Lasker Defense,queens-gambit-declined-lasker-defense,1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. Bg5 Be7 5. e3 Ne4,
D53,"Queen's Gambit Declined: Modern Variation, Heral Variation",queens-gambit-declined-modern-variation-heral-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. Bxf6,
D54,Queen's Gambit Declined: Neo-Orthodox Variation,queens-gambit-declined-neo-orthodox-variation,1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. Bg5 Be7 5. e3 O-O 6. Rc1,
D55,Queen's Gambit Declined: Anti-Tartakower Variation,queens-gambit-declined-anti-tartakower-variation,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3 h6 7. Bxf6,
D55,"Queen's Gambit Declined: Anti-Tartakower Variation, Petrosian Variation",queens-gambit-declined-anti-tartakower-variation-petrosian-variation,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 h6 6. Bxf6 Bxf6 7. e3 O-O 8. Rc1 c6 9. Bd3 Nd7 10. O-O dxc4 11. Bxc4,
D55,"Queen's Gambit Declined: Modern Variation, Normal Line",queens-gambit-declined-modern-variation-normal-line,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3,
D55,Queen's Gambit Declined: Neo-Orthodox Variation,queens-gambit-declined-neo-orthodox-variation,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3 h6,
D55,"Queen's Gambit Declined: Neo-Orthodox Variation, Main Line",queens-gambit-declined-neo-orthodox-variation-main-line,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 h6 6. Bh4 O-O 7. e3,
D55,Queen's Gambit Declined: Pillsbury Attack,queens-gambit-declined-pillsbury-attack,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. Nc3 d5 5. cxd5 exd5 6. Bg5 Be7 7. e3 O-O 8. Bd3 Bb7 9. Ne5,
D56,Queen's Gambit Declined: Lasker Defense,queens-gambit-declined-lasker-defense,1. d4 d5 2. c4 e6 3. Nc3 Be7 4. Nf3 Nf6 5. Bg5 h6 6. Bh4 O-O 7. e3 Ne4,
D56,"Queen's Gambit Declined: Lasker Defense, Russian Variation",queens-gambit-declined-lasker-defense-russian-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 h6 7. Bh4 Ne4 8. Bxe7 Qxe7 9. Qc2 Nf6 10. Bd3 dxc4 11. Bxc4 c5 12. O-O Nc6 13. Rfd1 Bd7,
D56,"Queen's Gambit Declined: Lasker Defense, Teichmann Variation",queens-gambit-declined-lasker-defense-teichmann-variation,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 h6 6. Bh4 O-O 7. e3 Ne4 8. Bxe7 Qxe7 9. Qc2,
D57,"Queen's Gambit Declined: Lasker Defense, Bernstein Variation",queens-gambit-declined-lasker-defense-bernstein-variation,1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. Bg5 Be7 5. e3 h6 6. Bh4 O-O 7. Nf3 Ne4 8. Bxe7 Qxe7 9. cxd5 Nxc3 10. bxc3 exd5 11. Qb3 Qd6,
D57,"Queen's Gambit Declined: Lasker Defense, Bernstein Variation, Mar del Plata Gambit",queens-gambit-declined-lasker-defense-bernstein-variation-mar-del-plata-gambit,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 h6 7. Bh4 Ne4 8. Bxe7 Qxe7 9. cxd5 Nxc3 10. bxc3 exd5 11. Qb3 Rd8 12. c4 Be6,
D57,"Queen's Gambit Declined: Lasker Defense, Main Line",queens-gambit-declined-lasker-defense-main-line,1. d4 d5 2. c4 e6 3. Nc3 Be7 4. Nf3 Nf6 5. Bg5 h6 6. Bh4 O-O 7. e3 Ne4 8. Bxe7 Qxe7 9. cxd5 Nxc3 10. bxc3,
D58,Queen's Gambit Declined: Tartakower Defense,queens-gambit-declined-tartakower-defense,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 h6 6. Bh4 O-O 7. e3 b6,
D58,"Queen's Gambit Declined: Tartakower Defense, Exchange Variation",queens-gambit-declined-tartakower-defense-exchange-variation,1. d4 d5 2. c4 e6 3. Nc3 Be7 4. Nf3 Nf6 5. Bg5 h6 6. Bh4 O-O 7. e3 b6 8. cxd5 exd5,
D59,Queen's Gambit Declined: Tartakower Defense,queens-gambit-declined-tartakower-defense,1. d4 d5 2. c4 e6 3. Nc3 Be7 4. Nf3 Nf6 5. Bg5 h6 6. Bh4 O-O 7. e3 b6 8. cxd5 Nxd5 9. Bxe7 Qxe7 10. Nxd5 exd5 11. Rc1 Be6,
D59,"Queen's Gambit Declined: Tartakower Defense, Makogonov Exchange Variation",queens-gambit-declined-tartakower-defense-makogonov-exchange-variation,1. d4 d5 2. c4 e6 3. Nc3 Be7 4. Nf3 Nf6 5. Bg5 h6 6. Bh4 O-O 7. e3 b6 8. cxd5 Nxd5,
D60,Queen's Gambit Declined: Orthodox Defense,queens-gambit-declined-orthodox-defense,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7,
D60,"Queen's Gambit Declined: Orthodox Defense, Botvinnik Variation",queens-gambit-declined-orthodox-defense-botvinnik-variation,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Bd3,
D60,"Queen's Gambit Declined: Orthodox Defense, Rauzer Variation",queens-gambit-declined-orthodox-defense-rauzer-variation,1. d4 d5 2. Nf3 Nf6 3. c4 e6 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Qb3,
D61,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Variation",queens-gambit-declined-orthodox-defense-rubinstein-variation,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Qc2,
D62,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Variation, Flohr Line",queens-gambit-declined-orthodox-defense-rubinstein-variation-flohr-line,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Qc2 c5 8. cxd5,
D63,"Queen's Gambit Declined: Orthodox Defense, Capablanca Variation",queens-gambit-declined-orthodox-defense-capablanca-variation,1. Nf3 d5 2. d4 Nf6 3. c4 e6 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1 b6 8. cxd5 exd5 9. Bb5,
D63,"Queen's Gambit Declined: Orthodox Defense, Henneberger Variation",queens-gambit-declined-orthodox-defense-henneberger-variation,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1 a6,
D63,"Queen's Gambit Declined: Orthodox Defense, Main Line",queens-gambit-declined-orthodox-defense-main-line,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1,
D63,"Queen's Gambit Declined: Orthodox Defense, Main Line",queens-gambit-declined-orthodox-defense-main-line,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1 c6,
D63,"Queen's Gambit Declined: Orthodox Defense, Pillsbury Variation",queens-gambit-declined-orthodox-defense-pillsbury-variation,1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. Bg5 Be7 5. e3 O-O 6. Nf3 Nbd7 7. Rc1 b6 8. cxd5 exd5 9. Bd3,
D63,"Queen's Gambit Declined: Orthodox Defense, Swiss, Carlsbad Variation",queens-gambit-declined-orthodox-defense-swiss-carlsbad-variation,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1 a6 8. cxd5,
D64,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack",queens-gambit-declined-orthodox-defense-rubinstein-attack,1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. Nf3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1 c6 8. a3 a6 9. Qc2,
D64,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack",queens-gambit-declined-orthodox-defense-rubinstein-attack,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1 c6 8. Qc2,
D64,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack",queens-gambit-declined-orthodox-defense-rubinstein-attack,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1 c6 8. Qc2 a6,
D64,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack",queens-gambit-declined-orthodox-defense-rubinstein-attack,1. Nf3 d5 2. d4 Nf6 3. c4 e6 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1 c6 8. Qc2 Ne4,
D65,"Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack",queens-gambit-declined-orthodox-defense-rubinstein-attack,1. d4 d5 2. Nf3 Nf6 3. c4 e6 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1 c6 8. Qc2 a6 9. cxd5,
D66,"Queen's Gambit Declined: Orthodox Defense, Bd3 Line",queens-gambit-declined-orthodox-defense-bd3-line,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 Nbd7 7. Rc1 c6 8. Bd3,
D66,"Queen's Gambit Declined: Orthodox Defense, Fianchetto Variation",queens-gambit-declined-orthodox-defense-fianchetto-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 c6 5. Nf3 Be7 6. e3 Nbd7 7. Rc1 O-O 8. Bd3 dxc4 9. Bxc4 b5,
D67,"Queen's Gambit Declined: Orthodox Defense, Alekhine Variation",queens-gambit-declined-orthodox-defense-alekhine-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 Nbd7 7. Rc1 c6 8. Bd3 dxc4 9. Bxc4 Nd5 10. Bxe7 Qxe7 11. Ne4,
D67,"Queen's Gambit Declined: Orthodox Defense, Bd3 Line",queens-gambit-declined-orthodox-defense-bd3-line,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 Nbd7 7. Rc1 c6 8. Bd3 dxc4 9. Bxc4 Nd5 10. Bxe7 Qxe7,
D67,"Queen's Gambit Declined: Orthodox Defense, Capablanca System",queens-gambit-declined-orthodox-defense-capablanca-system,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 Nbd7 7. Rc1 c6 8. Bd3 dxc4 9. Bxc4 Nd5,
D67,"Queen's Gambit Declined: Orthodox Defense, Janowski Variation",queens-gambit-declined-orthodox-defense-janowski-variation,1. d4 d5 2. Nf3 Nf6 3. c4 e6 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1 c6 8. Bd3 dxc4 9. Bxc4 Nd5 10. h4,
D67,"Queen's Gambit Declined: Orthodox Defense, Main Line",queens-gambit-declined-orthodox-defense-main-line,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 Nbd7 7. Rc1 c6 8. Bd3 dxc4 9. Bxc4 Nd5 10. Bxe7 Qxe7 11. O-O,
D68,"Queen's Gambit Declined: Orthodox Defense, Classical Variation",queens-gambit-declined-orthodox-defense-classical-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 Nbd7 7. Rc1 c6 8. Bd3 dxc4 9. Bxc4 Nd5 10. Bxe7 Qxe7 11. O-O Nxc3 12. Rxc3 e5,
D68,"Queen's Gambit Declined: Orthodox Defense, Classical Variation",queens-gambit-declined-orthodox-defense-classical-variation,1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1 c6 8. Bd3 dxc4 9. Bxc4 Nd5 10. Bxe7 Qxe7 11. O-O Nxc3 12. Rxc3 e5 13. Qb1,
D68,"Queen's Gambit Declined: Orthodox Defense, Classical Variation",queens-gambit-declined-orthodox-defense-classical-variation,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1 c6 8. Bd3 dxc4 9. Bxc4 Nd5 10. Bxe7 Qxe7 11. O-O Nxc3 12. Rxc3 e5 13. Qc2,
D69,"Queen's Gambit Declined: Orthodox Defense, Classical Variation",queens-gambit-declined-orthodox-defense-classical-variation,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 Nbd7 7. Rc1 c6 8. Bd3 dxc4 9. Bxc4 Nd5 10. Bxe7 Qxe7 11. O-O Nxc3 12. Rxc3 e5 13. dxe5 Nxe5 14. Nxe5 Qxe5,
D70,Neo-Grünfeld Defense: Goglidze Attack,neo-grunfeld-defense-goglidze-attack,1. d4 Nf6 2. c4 g6 3. f3 d5,
D70,Neo-Grünfeld Defense: with Nf3,neo-grunfeld-defense-with-nf3,1. d4 Nf6 2. c4 g6 3. Nf3 d5,
D70,Neo-Grünfeld Defense: with g3,neo-grunfeld-defense-with-g3,1. d4 Nf6 2. c4 g6 3. g3 d5,
D71,Neo-Grünfeld Defense: Exchange Variation,neo-grunfeld-defense-exchange-variation,1. d4 Nf6 2. c4 g6 3. g3 Bg7 4. Bg2 d5 5. cxd5 Nxd5,
D74,Neo-Grünfeld Defense: Delayed Exchange Variation,neo-grunfeld-defense-delayed-exchange-variation,1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. g3 O-O 5. Bg2 d5 6. cxd5 Nxd5 7. O-O,
D75,Neo-Grünfeld Defense: Delayed Exchange Variation,neo-grunfeld-defense-delayed-exchange-variation,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. Nf3 O-O 5. g3 d5 6. cxd5 Nxd5 7. Bg2 c5 8. O-O,
